PAGOS,MONTO,COMUNA,REGION,URBANIDAD,FPAGO,TIPOBENEFICIO,COBROMARZO,SEXO,ECIVIL,NACIONALIDAD,NOCOBRO
1,3140,300,11,2,1,17,0,0,4,0,1
1,2380,327,14,2,1,17,0,0,4,0,1
1,404,63,5,2,1,17,0,0,4,0,1
1,413,59,11,2,1,17,0,0,4,0,1
1,1534,118,14,1,1,17,0,0,4,0,1
1,3222,307,6,2,1,17,0,0,4,0,1
1,494,204,11,2,1,17,0,0,4,0,1
1,161,330,14,2,1,17,0,0,4,0,1
1,1628,220,11,2,1,17,0,0,4,0,1
1,2380,266,7,0,1,17,0,0,4,0,1
1,69,39,15,2,1,17,0,0,4,0,1
1,777,330,14,2,1,17,0,0,4,0,1
1,296,305,4,2,1,17,0,0,4,0,1
1,1717,212,12,0,1,17,0,0,4,0,1
1,492,285,11,2,1,17,0,0,4,0,1
1,1628,74,10,2,1,17,0,0,4,0,1
1,2656,58,4,2,1,17,0,0,4,0,1
1,4070,216,11,2,1,1,0,0,4,0,1
1,493,128,11,2,1,17,0,0,4,0,1
1,2736,249,11,2,1,17,0,0,4,0,1
1,2380,41,12,1,1,17,0,0,4,0,1
1,2518,271,11,2,1,17,0,0,4,0,1
1,1952,166,11,2,1,17,0,0,4,0,1
1,2290,60,10,2,1,17,0,0,4,0,1
1,512,246,14,2,1,17,0,0,4,0,1
1,318,336,11,2,1,17,0,0,4,0,1
1,2883,208,12,1,1,1,0,0,4,0,1
1,2676,107,13,2,1,17,0,0,4,0,1
1,3222,304,10,2,1,17,0,0,4,0,1
1,3430,130,6,1,1,1,0,0,4,0,1
1,2162,304,10,2,1,17,0,0,4,0,1
1,840,58,4,2,1,17,0,0,4,0,1
1,2640,125,11,2,1,17,0,0,4,0,1
1,146,223,7,2,1,17,0,0,4,0,1
1,8956,300,11,2,1,1,0,0,4,0,1
1,1168,277,12,2,1,17,0,0,4,0,1
1,2915,297,12,1,1,17,0,0,4,0,1
1,3824,166,11,2,1,1,0,0,4,0,1
1,1086,204,11,2,1,17,0,0,4,0,1
1,2736,219,11,2,1,17,0,0,4,0,0
1,1024,7,6,2,1,17,0,0,4,0,1
1,2592,307,6,2,1,17,0,0,4,0,1
1,1536,74,10,2,1,1,0,0,4,0,1
1,2380,166,11,2,1,17,0,0,4,0,1
1,3396,270,14,2,1,17,0,0,4,0,1
1,724,297,12,1,1,17,0,0,4,0,1
1,2155,31,11,2,1,17,0,0,4,0,1
1,3252,128,11,2,1,1,0,0,4,0,1
1,2736,157,11,2,1,17,0,0,4,0,1
1,2009,290,4,2,1,17,0,0,4,0,1
1,1720,252,12,2,1,17,0,0,4,0,1
1,3105,130,6,1,1,17,0,0,4,0,1
1,2205,166,11,2,1,17,0,0,4,0,1
1,2736,104,11,2,1,17,0,0,4,0,1
1,1247,63,5,2,1,17,0,0,4,0,1
1,863,128,11,2,1,1,0,0,4,0,1
1,1628,39,15,2,1,17,0,0,4,0,1
1,1289,252,12,2,1,17,0,0,4,0,0
1,1270,8,0,2,1,1,0,0,4,0,1
1,3140,181,5,2,1,1,0,0,4,0,1
1,4132,58,4,2,1,1,0,0,4,0,1
1,3222,111,14,2,1,17,0,0,4,0,1
1,2676,78,11,2,1,17,0,0,4,0,1
1,851,285,11,2,1,17,0,0,4,0,1
1,3872,176,14,1,1,1,0,0,4,0,1
1,318,58,4,2,1,17,0,0,4,0,1
1,1549,304,10,2,1,17,0,0,4,0,1
1,812,111,14,2,1,17,0,0,4,0,1
1,6836,257,11,2,1,1,0,0,4,0,1
1,3014,82,14,1,1,17,0,0,4,0,1
1,2417,260,10,1,1,17,0,0,4,0,1
1,157,74,10,2,1,17,0,0,4,0,1
1,4192,39,15,2,1,1,0,0,4,0,1
1,157,147,4,2,1,17,0,0,4,0,1
1,3430,81,14,1,1,1,0,0,4,0,1
1,4478,128,11,2,1,1,0,0,4,0,1
1,2592,58,4,2,1,17,0,0,4,0,0
1,3958,252,12,2,1,1,0,0,4,0,1
1,4079,115,11,2,1,1,0,0,4,0,1
1,3650,111,14,2,1,17,0,0,4,0,0
1,1257,58,4,2,1,17,0,0,4,0,1
1,913,171,12,1,1,17,0,0,4,0,1
1,1200,330,14,2,1,17,0,0,4,0,1
1,724,300,11,2,1,17,0,0,4,0,0
1,724,223,7,2,1,17,0,0,4,0,0
1,318,115,11,2,1,17,0,0,4,0,1
1,840,218,6,1,1,17,0,0,4,0,1
1,1659,304,10,2,1,17,0,0,4,0,0
1,1437,220,11,2,1,17,0,0,4,0,1
1,8817,147,4,2,1,1,0,0,4,0,1
1,4647,66,3,2,1,1,0,0,4,0,1
1,3430,328,6,2,1,1,0,0,4,0,1
1,1224,216,11,2,1,17,0,0,4,0,1
1,1024,321,14,2,1,17,0,0,4,0,1
1,3939,119,11,2,1,17,0,0,4,0,1
1,569,53,11,2,1,17,0,0,4,0,1
1,794,11,1,2,1,1,0,0,4,0,1
1,225,157,11,2,1,17,0,0,4,0,1
1,1024,138,11,2,1,1,0,0,4,0,1
1,2612,321,14,2,1,1,0,0,4,0,1
1,645,219,11,2,1,17,0,0,4,0,1
1,2222,120,11,2,1,17,0,0,4,0,1
1,3778,300,11,2,1,1,0,0,4,0,1
1,3222,304,10,2,1,1,0,0,4,0,1
1,1718,300,11,2,1,17,0,0,4,0,1
1,1992,180,7,2,1,17,0,0,4,0,1
1,172,307,6,2,1,17,0,0,4,0,1
1,650,216,11,2,1,17,0,0,4,0,0
1,1941,66,3,2,1,17,0,0,4,0,0
1,1992,31,11,2,1,17,0,0,4,0,1
1,1391,39,15,2,1,17,0,0,4,0,1
1,1137,77,12,1,1,17,0,0,4,0,1
1,4308,8,0,2,1,1,0,0,4,0,1
1,3067,274,14,1,1,17,0,0,4,0,1
1,318,151,5,1,1,17,0,0,4,0,1
1,1168,255,11,2,1,17,0,0,4,0,1
1,1628,321,14,2,1,1,0,0,4,0,1
1,3606,246,14,2,1,1,0,0,4,0,1
1,3582,300,11,2,1,17,0,0,4,0,1
1,608,300,11,2,1,17,0,0,4,0,1
1,492,105,5,1,1,17,0,0,4,0,1
1,72,321,14,2,1,17,0,0,4,0,1
1,3883,147,4,2,1,17,0,0,4,0,1
1,1786,15,4,1,1,17,0,0,4,0,1
1,3606,307,6,2,1,1,0,0,4,0,1
1,492,121,5,2,1,17,0,0,4,0,1
1,2976,270,14,2,1,17,0,0,4,0,1
1,2249,208,12,1,1,17,0,0,4,0,1
1,3140,242,11,2,1,17,0,0,4,0,1
1,2183,246,14,2,1,17,0,0,4,0,1
1,3000,300,11,2,1,17,0,0,4,0,1
1,2439,304,10,2,1,17,0,0,4,0,1
1,223,29,10,1,1,17,0,0,4,0,1
1,3222,252,12,2,1,1,0,0,4,0,1
1,322,320,2,2,1,17,0,0,4,0,0
1,3430,336,11,2,1,1,0,0,4,0,1
1,3575,300,11,2,1,1,0,0,4,0,1
1,2676,56,5,0,1,17,0,0,4,0,1
1,1656,14,14,1,1,17,0,0,4,0,0
1,4024,128,11,2,1,1,0,0,4,0,1
1,3003,307,6,2,1,17,0,0,4,0,1
1,2974,134,10,2,1,17,0,0,4,0,0
1,3262,276,14,2,1,17,0,0,4,0,1
1,1628,300,11,2,1,17,0,0,4,0,1
1,2676,319,8,2,1,17,0,0,4,0,1
1,2736,29,10,1,1,17,0,0,4,0,1
1,590,330,14,2,1,17,0,0,4,0,1
1,2270,207,12,1,1,17,0,0,4,0,1
1,6443,223,7,2,1,1,0,0,4,0,1
1,2492,63,5,2,1,17,0,0,4,0,1
1,2676,299,14,1,1,17,0,0,4,0,1
1,2369,63,5,2,1,17,0,0,4,0,1
1,507,216,11,2,1,17,0,0,4,0,1
1,3617,311,11,1,1,17,0,0,4,0,1
1,492,180,7,2,1,17,0,0,4,0,1
1,2611,31,11,2,1,17,1,0,4,0,0
1,1024,15,4,1,1,17,0,0,4,0,1
1,3312,186,11,2,1,17,0,0,4,0,1
1,2380,300,11,2,1,17,0,0,4,0,1
1,3920,319,8,2,1,1,0,0,4,0,0
1,2492,252,12,2,1,17,0,0,4,0,1
1,3145,262,8,1,1,17,0,0,4,0,1
1,3940,319,8,2,1,1,0,0,4,0,1
1,354,31,11,2,1,17,0,0,4,0,1
1,69,157,11,2,1,17,0,0,4,0,1
1,1628,107,13,2,1,1,0,0,4,0,1
1,2676,318,4,1,1,17,0,0,4,0,1
1,318,297,12,1,1,17,0,0,4,0,1
1,167,252,12,2,1,17,0,0,4,0,1
1,2676,307,6,2,1,17,0,0,4,0,1
1,1086,252,12,2,1,17,0,0,4,0,1
1,3140,216,11,2,1,17,0,0,4,0,1
1,946,220,11,2,1,17,0,0,4,0,1
1,3140,128,11,2,1,1,0,0,4,0,1
1,4280,336,11,2,1,17,0,0,4,0,1
1,318,36,12,1,1,17,0,0,4,0,1
1,2465,330,14,2,1,17,0,0,4,0,1
1,1716,157,11,2,1,17,0,0,4,0,1
1,7254,65,8,0,1,1,0,0,4,0,1
1,1024,300,11,2,1,17,0,0,4,0,1
1,1628,138,11,2,1,17,0,0,4,0,1
1,9051,281,11,2,1,1,0,0,4,0,1
2,4503,216,11,2,1,1,0,0,4,0,1
1,2182,304,10,2,1,1,0,0,4,0,1
1,1128,78,11,2,1,17,0,0,4,0,1
1,4137,69,11,1,1,1,0,0,4,0,1
1,166,244,15,1,1,17,0,0,4,0,1
1,296,191,14,0,1,17,0,0,4,0,1
1,1220,262,8,1,1,17,0,0,4,0,1
1,83,218,6,1,1,17,0,0,4,0,1
1,492,186,11,2,1,17,0,0,4,0,1
1,142,307,6,2,1,17,0,0,4,0,1
1,1469,246,14,2,1,17,0,0,4,0,1
1,1718,262,8,1,1,17,0,0,4,0,1
1,318,121,5,2,1,17,0,0,4,0,1
1,1628,300,11,2,1,17,0,0,4,0,1
1,3187,207,12,1,1,17,0,0,4,0,1
1,3908,306,0,1,1,17,0,0,4,0,0
1,1020,307,6,2,1,17,0,0,4,0,1
1,685,115,11,2,1,17,0,0,4,0,0
1,990,85,11,2,1,17,0,0,4,0,1
1,3261,307,6,2,1,17,0,0,4,0,1
1,724,157,11,2,1,17,0,0,4,0,1
1,50,107,13,2,1,17,0,0,4,0,1
1,166,171,12,1,1,17,0,0,4,0,1
1,2736,125,11,2,1,17,0,0,4,0,1
1,3313,304,10,2,1,1,0,0,4,0,1
1,166,245,14,2,1,17,0,0,4,0,1
1,1168,113,14,1,1,17,0,0,4,0,1
1,2103,305,4,2,1,17,0,0,4,0,1
1,2880,133,14,2,1,17,0,0,4,0,1
1,1839,63,5,2,1,17,0,0,4,0,1
1,4206,66,3,2,1,1,0,0,4,0,0
1,2118,146,14,2,1,17,0,0,4,0,1
1,2683,121,5,2,1,17,0,0,4,0,1
1,2380,290,4,2,1,17,0,0,4,0,0
1,3734,74,10,2,1,1,0,0,4,0,1
1,318,59,11,2,1,17,0,0,4,0,1
1,357,186,11,2,1,17,0,0,4,0,1
1,1176,120,11,2,1,1,0,0,4,0,0
1,241,236,7,0,1,17,0,0,4,0,1
1,1628,276,14,2,1,17,0,0,4,0,1
1,2676,232,6,0,1,1,0,0,4,0,1
1,1583,230,9,2,1,17,0,0,4,0,1
1,2087,122,8,1,1,17,0,0,4,0,1
1,4241,321,14,2,1,1,0,0,4,0,1
1,1628,208,12,1,1,1,0,0,4,0,1
2,5032,269,5,1,1,1,0,0,4,0,0
1,371,11,1,2,1,17,0,0,4,0,1
1,357,336,11,2,1,17,0,0,4,0,1
1,7437,182,11,2,1,1,0,0,4,0,0
1,3430,157,11,2,1,17,0,0,4,0,1
1,1168,16,0,2,1,17,0,0,4,0,1
1,1140,330,14,2,1,17,0,0,4,0,1
1,3606,259,12,1,1,17,0,0,4,0,1
1,2757,134,10,2,1,17,0,0,4,0,1
1,1628,59,11,2,1,17,0,0,4,0,1
1,2034,118,14,1,1,17,0,0,4,0,0
1,2514,330,14,2,1,17,0,0,4,0,0
1,1511,155,11,2,1,17,0,0,4,0,1
1,2592,134,10,2,1,17,0,0,4,0,0
1,1024,300,11,2,1,17,0,0,4,0,1
1,3325,307,6,2,1,1,0,0,4,0,1
1,3472,128,11,2,1,1,0,0,4,0,1
1,3606,321,14,2,1,1,0,0,4,0,1
1,2796,271,11,2,1,17,0,0,4,0,1
1,3395,242,11,2,1,17,0,0,4,0,1
1,7323,181,5,2,1,1,0,0,4,0,1
1,1866,280,10,2,1,17,0,0,4,0,1
1,166,183,6,2,1,17,0,0,4,0,1
1,3076,4,13,2,1,17,0,0,4,0,0
1,2439,304,10,2,1,17,0,0,4,0,1
1,492,62,2,2,1,17,0,0,4,0,1
1,166,304,10,2,1,17,0,0,4,0,1
1,2654,216,11,2,1,17,0,0,4,0,1
1,8,273,10,1,1,17,0,0,4,0,1
1,1351,280,10,2,1,1,0,0,4,0,1
1,318,303,11,2,1,17,0,0,4,0,1
1,3323,121,5,2,1,17,0,0,4,0,1
1,1628,100,4,2,1,17,0,0,4,0,1
1,1840,58,4,2,1,17,0,0,4,0,1
1,3744,59,11,2,1,17,0,0,4,0,1
1,2380,37,4,2,1,17,0,0,4,0,1
1,4299,307,6,2,1,1,0,0,4,0,1
1,327,307,6,2,1,17,0,0,4,0,1
1,4141,64,4,2,1,1,0,0,4,0,0
1,3956,11,1,2,1,17,0,0,4,0,1
1,2439,305,4,2,1,17,0,0,4,0,1
1,3629,304,10,2,1,17,0,0,4,0,1
1,1853,171,12,1,1,17,0,0,4,0,1
1,3533,31,11,2,1,17,0,0,4,0,1
1,357,328,6,2,1,17,0,0,4,0,1
1,3771,271,11,2,1,17,0,0,4,0,1
1,1866,193,10,1,1,17,0,0,4,0,1
1,1628,12,11,2,1,17,0,0,4,0,1
1,1024,285,11,2,1,17,0,0,4,0,1
1,3628,219,11,2,1,17,0,0,4,0,0
1,3000,304,10,2,1,17,0,0,4,0,1
1,668,193,10,1,1,1,0,0,4,0,1
1,1866,297,12,1,1,17,0,0,4,0,1
1,597,304,10,2,1,1,0,0,4,0,1
1,3222,177,6,1,1,17,0,0,4,0,1
1,4567,133,14,2,1,1,0,0,4,0,0
1,2676,37,4,2,1,17,1,0,4,0,0
1,492,185,8,1,1,17,0,0,4,0,1
1,2380,303,11,2,1,17,0,0,4,0,1
1,3606,120,11,2,1,1,0,0,4,0,1
1,2380,272,15,2,1,17,0,0,4,0,1
1,207,277,12,2,1,17,0,0,4,0,1
1,2955,31,11,2,1,17,0,0,4,0,1
1,850,37,4,2,1,1,0,0,4,0,1
1,3351,189,8,1,1,17,0,0,4,0,1
1,3629,219,11,2,1,17,0,0,4,0,1
1,1536,300,11,2,1,17,0,0,4,0,0
1,1628,252,12,2,1,17,0,0,4,0,1
1,2687,249,11,2,1,17,0,0,4,0,1
1,2869,107,13,2,1,17,0,0,4,0,1
1,2798,300,11,2,1,17,0,0,4,0,1
1,3646,220,11,2,1,1,0,0,4,0,1
1,2492,220,11,2,1,17,0,0,4,0,1
1,3664,36,12,1,1,1,0,0,4,0,0
1,724,115,11,2,1,17,0,0,4,0,1
1,748,130,6,1,1,17,0,0,4,0,1
1,3629,39,15,2,1,17,0,0,4,0,1
1,724,12,11,2,1,17,0,0,4,0,1
1,193,223,7,2,1,17,0,0,4,0,1
1,1998,252,12,2,1,17,0,0,4,0,1
1,2676,15,4,1,1,17,0,0,4,0,0
1,2333,180,7,2,1,17,0,0,4,0,1
1,318,5,7,1,1,17,0,0,4,0,1
1,3399,12,11,2,1,17,0,0,4,0,1
1,1628,308,10,1,1,17,0,0,4,0,1
1,2755,300,11,2,1,17,0,0,4,0,1
1,104,255,11,2,1,17,0,0,4,0,1
1,3299,39,15,2,1,17,0,0,4,0,1
1,2466,304,10,2,1,17,0,0,4,0,0
1,3900,8,0,2,1,17,0,0,4,0,1
1,2288,319,8,2,1,17,1,0,4,0,1
1,1994,167,10,2,1,17,0,0,4,0,1
1,1628,307,6,2,1,17,0,0,4,0,1
1,4368,321,14,2,1,1,0,0,4,0,0
1,107,7,6,2,1,17,0,0,4,0,1
1,1551,216,11,2,1,17,0,0,4,0,1
1,2333,277,12,2,1,17,0,0,4,0,1
1,7312,255,11,2,1,1,0,0,4,0,1
1,724,227,7,2,1,17,0,0,4,0,1
1,3855,271,11,2,1,17,0,0,4,0,1
1,2417,135,12,0,1,17,0,0,4,0,0
1,2676,5,7,1,1,17,0,0,4,0,0
1,1536,320,2,2,1,17,0,0,4,0,1
1,4613,60,10,2,1,1,0,0,4,0,1
1,318,147,4,2,1,17,0,0,4,0,1
1,1840,8,0,2,1,17,0,0,4,0,1
1,3597,303,11,2,1,17,0,0,4,0,1
1,1168,216,11,2,1,17,0,0,4,0,1
1,1628,252,12,2,1,17,0,0,4,0,1
1,2100,166,11,2,1,17,0,0,4,0,1
1,318,106,11,2,1,17,0,0,4,0,1
1,754,307,6,2,1,17,0,0,4,0,1
1,3865,37,4,2,1,1,0,0,4,0,1
1,1283,180,7,2,1,17,0,0,4,0,1
1,1536,246,14,2,1,17,0,0,4,0,1
1,2676,157,11,2,1,17,0,0,4,0,1
1,1628,128,11,2,1,1,0,0,4,0,0
1,4600,8,0,2,1,1,0,0,4,0,1
1,1150,290,4,2,1,17,0,0,4,0,1
1,2149,304,10,2,1,17,0,0,4,0,1
1,3820,74,10,2,1,17,0,0,4,0,1
1,3222,220,11,2,1,17,0,0,4,0,1
1,492,324,5,1,1,17,0,0,4,0,1
1,724,216,11,2,1,17,0,0,4,0,1
1,724,290,4,2,1,17,0,0,4,0,1
1,4307,223,7,2,1,1,0,0,4,0,1
1,3234,327,14,2,1,17,0,0,4,0,1
1,2394,328,6,2,1,1,0,0,4,0,1
1,724,255,11,2,1,17,0,0,4,0,1
1,1168,108,11,1,1,17,0,0,4,0,1
1,1718,32,11,2,1,17,0,0,4,0,0
1,2087,296,4,0,1,17,0,0,4,0,1
1,3464,300,11,2,1,17,0,0,4,0,1
1,3262,133,14,2,1,17,0,0,4,0,1
1,4649,257,11,2,1,1,0,0,4,0,1
1,2439,166,11,2,1,17,0,0,4,0,1
1,1130,252,12,2,1,17,0,0,4,0,0
1,4104,39,15,2,1,1,0,0,4,0,1
1,2869,327,14,2,1,17,0,0,4,0,1
1,2439,180,7,2,1,17,0,0,4,0,0
1,4019,134,10,2,1,1,0,0,4,0,0
1,1700,140,11,2,1,17,0,0,4,0,1
1,318,180,7,2,1,17,0,0,4,0,1
1,318,330,14,2,1,17,0,0,4,0,1
2,4751,315,4,2,1,1,0,0,4,0,1
1,2676,59,11,2,1,17,0,0,4,0,1
1,492,157,11,2,1,17,0,0,4,0,0
1,492,58,4,2,1,17,0,0,4,0,1
1,633,318,4,1,1,17,0,0,4,0,1
1,3006,8,0,2,1,17,0,0,4,0,0
1,1024,300,11,2,1,17,0,0,4,0,1
1,3237,133,14,2,1,17,0,0,4,0,1
1,2009,58,4,2,1,17,0,0,4,0,1
1,3238,147,4,2,1,17,0,0,4,0,0
1,2973,294,12,1,1,17,0,0,4,0,0
1,1628,252,12,2,1,17,0,0,4,0,1
1,2333,164,0,1,1,17,0,0,4,0,1
1,3875,280,10,2,1,17,0,0,4,0,0
1,878,220,11,2,1,17,0,0,4,0,1
1,492,4,13,2,1,17,0,0,4,0,1
1,2075,123,8,0,1,17,0,0,4,0,1
1,296,295,12,1,1,17,0,0,4,0,1
1,1136,252,12,2,1,17,0,0,4,0,1
1,2380,134,10,2,1,17,0,0,4,0,1
1,371,255,11,2,1,17,0,0,4,0,1
1,2676,290,4,2,1,17,0,0,4,0,1
1,397,36,12,1,1,17,0,0,4,0,1
1,581,303,11,2,1,17,0,0,4,0,0
1,3262,205,11,2,1,17,0,0,4,0,1
1,3140,307,6,2,1,17,0,0,4,0,1
1,2380,216,11,2,1,17,0,0,4,0,1
1,7969,100,4,2,1,1,0,0,4,0,1
1,3668,139,11,2,1,1,0,0,4,0,0
1,1826,230,9,2,1,17,0,0,4,0,1
1,1024,15,4,1,1,17,0,0,4,0,1
1,2087,147,4,2,1,17,0,0,4,0,1
1,4873,107,13,2,1,1,0,0,4,0,1
1,2384,74,10,2,1,17,0,0,4,0,1
1,4439,304,10,2,1,1,0,0,4,0,1
1,1628,62,2,2,1,17,0,0,4,0,1
1,2676,300,11,2,1,1,0,0,4,0,1
1,3481,64,4,2,1,17,0,0,4,0,1
1,2087,262,8,1,1,17,0,0,4,0,1
1,2290,60,10,2,1,17,0,0,4,0,1
1,2380,208,12,1,1,1,0,0,4,0,1
1,1628,180,7,2,1,17,0,0,4,0,1
1,2736,259,12,1,1,17,0,0,4,0,1
1,1536,271,11,2,1,17,0,0,4,0,1
1,1024,290,4,2,1,17,0,0,4,0,1
1,53,300,11,2,1,17,0,0,4,0,1
1,3606,327,14,2,1,17,0,0,4,0,1
1,318,281,11,2,1,17,0,0,4,0,1
1,1536,74,10,2,1,1,0,0,4,0,1
1,2380,161,11,0,1,17,0,0,4,0,1
1,3365,300,11,2,1,17,0,0,4,0,1
1,1512,304,10,2,1,17,0,0,4,0,1
1,458,121,5,2,1,1,0,0,4,0,1
1,1958,300,11,2,1,1,0,0,4,0,1
1,1079,128,11,2,1,17,0,0,4,0,1
1,479,245,14,2,1,17,0,0,4,0,1
1,908,112,11,2,1,17,0,0,4,0,1
1,1024,39,15,2,1,17,0,0,4,0,1
1,3483,221,3,1,1,1,0,0,4,0,1
1,1024,49,15,1,1,17,0,0,4,0,1
1,3772,128,11,2,1,1,0,0,4,0,1
1,69,204,11,2,1,17,0,0,4,0,1
1,621,77,12,1,1,17,0,0,4,0,1
1,2736,51,10,1,1,17,0,0,4,0,1
2,3749,308,10,1,1,1,0,0,4,0,1
1,6433,307,6,2,1,1,0,0,4,0,1
1,3606,245,14,2,1,17,0,0,4,0,1
1,4073,321,14,2,1,1,0,0,4,0,1
1,3606,58,4,2,1,17,0,0,4,0,1
1,1628,180,7,2,1,17,0,0,4,0,1
1,2492,276,14,2,1,17,0,0,4,0,1
1,2044,300,11,2,1,1,0,0,4,0,1
1,2676,183,6,2,1,1,0,0,4,0,1
1,2694,205,11,2,1,17,0,0,4,0,1
1,3223,304,10,2,1,17,0,0,4,0,1
1,3100,111,14,2,1,17,0,0,4,0,1
1,2439,63,5,2,1,17,0,0,4,0,1
1,2087,180,7,2,1,17,0,0,4,0,1
1,877,271,11,2,1,17,0,0,4,0,1
1,3192,257,11,2,1,17,0,0,4,0,1
1,3629,128,11,2,1,1,0,0,4,0,1
1,2736,39,15,2,1,17,0,0,4,0,1
1,2710,246,14,2,1,1,0,0,4,0,1
1,918,216,11,2,1,17,0,0,4,0,1
1,2439,307,6,2,1,17,0,0,4,0,1
1,724,157,11,2,1,17,0,0,4,0,1
1,1998,8,0,2,1,17,0,0,4,0,1
1,2955,100,4,2,1,17,0,0,4,0,1
1,3629,8,0,2,1,17,0,0,4,0,1
1,2270,100,4,2,1,17,0,0,4,0,1
1,1628,305,4,2,1,17,0,0,4,0,1
1,3095,216,11,2,1,1,0,0,4,0,0
1,2640,255,11,2,1,17,0,0,4,0,1
1,2390,304,10,2,1,17,0,0,4,0,1
1,1765,74,10,2,1,1,0,0,4,0,1
1,1962,211,6,1,1,17,0,0,4,0,1
1,353,134,10,2,1,17,0,0,4,0,1
1,1628,106,11,2,1,17,0,0,4,0,1
1,2005,62,2,2,1,17,0,0,4,0,1
1,2439,223,7,2,1,17,0,0,4,0,0
1,3771,252,12,2,1,17,0,0,4,0,0
1,3262,39,15,2,1,17,0,0,4,0,1
1,4122,305,4,2,1,1,0,0,4,0,1
1,2328,285,11,2,1,17,0,0,4,0,1
1,2070,327,14,2,1,17,0,0,4,0,1
1,2398,336,11,2,1,17,0,0,4,0,1
1,2443,58,4,2,1,17,0,0,4,0,1
1,4039,258,12,2,1,1,0,0,4,0,1
1,3140,19,11,1,1,17,0,0,4,0,1
1,3824,118,14,1,1,1,0,0,4,0,0
1,7045,111,14,2,1,1,0,0,4,0,1
1,2924,336,11,2,1,1,0,0,4,0,1
1,7110,321,14,2,1,1,0,0,4,0,1
1,68,139,11,2,1,17,0,0,4,0,1
1,3299,133,14,2,1,17,0,0,4,0,0
1,4494,157,11,2,1,1,0,0,4,0,1
1,1829,85,11,2,1,17,0,0,4,0,1
1,812,305,4,2,1,17,0,0,4,0,1
1,2693,285,11,2,1,17,0,0,4,0,1
1,492,128,11,2,1,17,0,0,4,0,1
1,2618,219,11,2,1,17,0,0,4,0,1
1,2676,218,6,1,1,1,0,0,4,0,1
1,134,167,10,2,1,17,0,0,4,0,1
1,2885,304,10,2,1,1,0,0,4,0,1
1,296,146,14,2,1,17,0,0,4,0,1
1,3990,63,5,2,1,1,0,0,4,0,1
1,3060,121,5,2,1,17,0,0,4,0,1
1,1571,280,10,2,1,17,0,0,4,0,1
1,724,128,11,2,1,17,0,0,4,0,1
1,2039,58,4,2,1,17,0,0,4,0,1
1,2959,128,11,2,1,17,0,0,4,0,1
1,3403,242,11,2,1,1,0,0,4,0,1
1,2837,147,4,2,1,17,0,0,4,0,0
1,2270,300,11,2,1,17,0,0,4,0,1
1,2424,16,0,2,1,1,0,0,4,0,1
1,2380,180,7,2,1,17,0,0,4,0,1
1,1718,147,4,2,1,17,0,0,4,0,1
1,3526,139,11,2,1,17,0,0,4,0,1
1,649,166,11,2,1,17,0,0,4,0,1
1,1628,245,14,2,1,17,0,0,4,0,1
1,1628,246,14,2,1,17,0,0,4,0,1
1,2676,304,10,2,1,1,0,0,4,0,1
1,1024,216,11,2,1,17,0,0,4,0,1
1,3140,246,14,2,1,17,0,0,4,0,1
1,2830,304,10,2,1,17,0,0,4,0,1
1,3191,320,2,2,1,1,0,0,4,0,1
1,2938,307,6,2,1,17,0,0,4,0,0
1,76,11,1,2,1,17,0,0,4,0,1
1,4728,151,5,1,1,1,0,0,4,0,1
1,1559,300,11,2,1,1,0,0,4,0,1
1,2736,63,5,2,1,17,0,0,4,0,0
1,3634,321,14,2,1,1,0,0,4,0,1
1,1628,223,7,2,1,17,0,0,4,0,1
1,3631,147,4,2,1,17,0,0,4,0,1
1,2439,189,8,1,1,17,0,0,4,0,1
1,528,295,12,1,1,17,0,0,4,0,1
1,3987,157,11,2,1,1,0,0,4,0,0
1,1024,249,11,2,1,17,0,0,4,0,1
1,1024,290,4,2,1,17,0,0,4,0,1
1,2938,133,14,2,1,17,0,0,4,0,0
1,1536,63,5,2,1,17,0,0,4,0,1
1,234,166,11,2,1,17,0,0,4,0,1
1,69,212,12,0,1,17,0,0,4,0,1
1,2897,307,6,2,1,17,0,0,4,0,1
1,492,280,10,2,1,17,0,0,4,0,0
1,3408,220,11,2,1,1,0,0,4,0,0
1,1866,245,14,2,1,17,0,0,4,0,1
1,1020,58,4,2,1,17,0,0,4,0,0
1,3140,271,11,2,1,17,0,0,4,0,1
1,3180,321,14,2,1,1,0,0,4,0,1
1,3222,157,11,2,1,17,0,0,4,0,1
1,2676,8,0,2,1,17,0,0,4,0,1
1,1628,220,11,2,1,17,0,0,4,0,1
1,318,63,5,2,1,17,0,0,4,0,1
1,2380,216,11,2,1,1,0,0,4,0,1
1,3496,39,15,2,1,17,0,0,4,0,1
1,2676,126,8,1,1,17,0,0,4,0,0
1,2087,99,10,0,1,17,0,0,4,0,1
1,3771,19,11,1,1,17,0,0,4,0,1
1,4541,8,0,2,1,1,0,0,4,0,1
1,1628,223,7,2,1,17,0,0,4,0,1
1,3364,245,14,2,1,17,0,0,4,0,0
1,2492,29,10,1,1,17,0,0,4,0,0
1,492,62,2,2,1,17,0,0,4,0,1
1,2492,121,5,2,1,17,0,0,4,0,1
1,1628,249,11,2,1,17,0,0,4,0,1
1,384,180,7,2,1,17,0,0,4,0,1
1,4459,128,11,2,1,1,0,0,4,0,1
1,1890,304,10,2,1,17,0,0,4,0,0
1,1866,158,12,0,1,17,0,0,4,0,1
